geoid,treat
34039038500,1
36015000600,0
36055007600,0
36085002002,0
37021001200,0
37067001902,0
39035154601,0
39035177104,0
39049004820,0
39095002500,0
39153502200,0
41051003502,0
42003427200,0
42013101500,0
42049011300,0
42101023800,0
44007010400,0
49035101101,0
49035101102,0
53063003100,0
55025001200,0
6001404102,0
6001406900,0
6001428100,0
6037192300,0
6037215102,0
6073001000,1
12103023200,0
17167000202,0
25025100900,1
26163577800,0
27137001200,0
36007013301,0
36029004100,0
36047045200,0
36047066200,0
36055007700,0
36067003800,0
36085013800,0
37021001100,0
39095002600,0
39095010100,0
39099811901,0
42045405300,0
6037430502,0
6037530301,0
13051011400,0
17031490500,0
17201000800,0
24005400701,0
25021400700,0
26025000200,0
27053108800,0
29510112200,0
34003033200,1
34013010500,0
36061026300,0
36081099705,0
39035134204,0
39153531802,0
42003563900,0
47093001600,0
48113001302,0
53033010401,0
54039000600,0
6001410000,0
6001420500,0
6001427800,0
6037577000,0
6073007910,0
6085502400,0
13051011300,0
17031151200,0
25013810800,0
25021418004,0
25025110501,0
26065001703,0
26163536600,1
26163566500,0
27137015800,0
31109001003,0
34021002601,0
34035051900,1
36047029800,0
36055004702,1
36055010700,0
39093022200,0
39113003402,0
41051001801,0
42003250900,0
42013100500,0
42095011200,0
42101028000,0
48113006302,0
48201313500,0
51650012000,0
54011001500,0
1097000903,0
6001403502,0
6037481713,0
12057002900,0
17031010100,0
17115000200,1
19153000103,0
20177002200,1
21111004600,0
22071011500,0
25025110301,0
26065980200,0
29189217000,0
34007603001,0
34007603902,0
36047040400,0
36047058000,0
36061009200,0
36119003700,0
39035106800,0
39049004700,0
39049005610,0
39151700100,0
42003517000,0
42101025300,0
47093000902,0
53053072309,0
55079004800,0
6001405700,0
6037187300,0
6037700300,0
9003502300,0
13121006500,0
17031010300,0
17031171000,0
17031812302,0
18097380200,0
21117065100,0
25017374600,0
29077000900,0
34003026200,0
34003047100,0
34007605602,0
36005026300,0
36047047000,0
36055004602,1
36065021202,0
36081120100,0
39035153104,0
39049001810,0
39099802600,0
39145003700,0
41051001802,0
42003320600,0
42091201606,0
47037017000,0
51710000800,0
54069000200,0
6001408200,0
6001408600,0
6001410400,0
6019002300,0
6037214600,0
6075026303,0
8031004404,0
17163501400,1
18035001000,0
19153004001,0
25017341101,0
25017374700,0
31055003100,0
34039031602,0
36005025700,0
36061007100,0
36067003900,0
36067005200,0
36085020804,0
37119002600,0
39035105700,0
39095005501,0
39113002200,0
39153503702,0
39153505700,0
39153505900,1
40109100900,0
49035101800,0
53033004800,0
53053061200,0
6001422400,0
6001427100,0
6037532302,0
6073002709,0
6073007908,0
21111006800,0
21117065000,0
22071009000,0
25021417100,1
25023511701,0
26025001400,0
26163536100,0
27123033400,0
29095009400,0
34003023402,1
34013004100,0
36047026400,0
36119002700,0
39035124201,0
39035134206,0
40143001500,0
41051001601,0
42101008701,0
48141001600,0
48201311100,0
49035100700,0
1073010702,0
6001422500,0
17031711200,0
17115001900,0
18003000500,0
19153000704,0
21117061200,0
24510280404,1
25025140400,0
26049000800,0
26125141400,0
27053100400,0
29021000900,0
29510119102,0
29510127200,0
34003019305,0
34013004300,0
34021002100,0
36005018302,0
36047042800,0
36081045600,1
39035123800,0
39035161600,0
39049002510,0
39049003800,0
39153502300,0
39153503300,1
39153520103,0
39155920800,0
42003070800,0
42003320700,0
47065002500,0
54099005200,0
55079006200,0
55079110100,0
5119003002,0
6037301601,0
6037535502,0
6067002700,0
6075026100,0
12103023300,0
17031061901,0
17089854301,0
17163502900,0
17197881401,0
18141000400,0
18141010600,1
18163000800,0
22071011600,0
26081003400,0
27123037100,0
34013015700,0
36001002100,0
36005025300,0
36027220300,0
36047039400,0
36085007500,0
37063002200,0
39035132200,0
39049000920,0
39099811200,0
39113002300,0
39153510200,0
41051000301,0
41051007900,0
42003191700,0
42013100200,0
42049001800,0
42049003000,0
42101027902,0
47065001300,0
48029140300,0
48113006800,1
51770001900,0
55101001002,0
55101001302,0
1101002300,0
5119004400,0
6037201120,0
6037482201,0
6037541603,0
12057002100,0
17031070102,0
18141001500,0
18163000300,0
19163010800,0
21117061000,0
24510120600,0
25017340100,0
25025120600,0
25025120700,1
26081014200,0
26125171100,0
27053109400,1
29095009300,0
34021000200,0
34039032300,0
36007000900,0
36029003301,1
36081113900,0
36085010500,0
39035119502,0
39035124300,0
39099804000,0
39145003400,0
39153502101,0
42003435000,0
48029150501,0
49057200202,0
53033008900,0
1073003600,1
6037265303,0
6037269100,0
6037461000,1
6067002900,0
8031003003,0
12103022301,0
13121004100,0
13245001200,0
17031720200,0
17031801000,0
18089012300,0
18141000900,0
18141003000,0
19153000801,0
21111001600,0
22071002402,0
25023511400,0
25025100300,0
25025180200,0
26065006800,0
26075001300,0
26081004400,0
26099250600,0
26163536700,0
26163580100,0
29189211700,0
34013010300,0
34039037200,0
36005025100,0
36047046201,0
36047079400,0
39035141100,0
39095004503,0
41051001400,0
42003524000,0
42101010100,0
42101980500,0
47157001200,0
47157007400,0
48201210500,0
48309002700,0
55079004600,0
55079012800,1
6001427900,0
6019003500,0
6037181500,0
13215000800,0
17031818700,0
25017368300,0
25023511702,0
25025130404,0
26065002600,0
26065003103,0
26075000100,0
26075000400,0
26163537600,0
26163577500,0
29095006600,0
34003014000,1
34003037100,0
34007602503,0
34039038400,0
36047015300,0
36047031702,0
36047044800,0
36047048200,0
36047061004,0
36061016002,0
36065021702,0
36081126700,0
36085013400,0
37063000402,0
39035119401,0
41051003501,0
42049001700,0
42073000700,0
48439103701,0
51680000700,0
51710000700,0
55079091200,0
6001409700,0
6037430723,0
6037462400,0
6075017102,0
6075020401,0
17031010600,0
17031720700,0
17031812500,0
17163502401,0
18097321002,0
19163011200,0
21037053200,0
22071003702,0
25017338200,0
25017339300,0
25021401000,0
26065002000,0
27053106700,0
28049003000,1
34013017700,1
34013018900,0
34017018000,0
36005021501,0
36005024100,0
36005029600,0
36029003400,0
36047041600,0
36047076800,0
36055001900,0
36055008500,0
36093021700,0
36119003200,0
37081010300,0
39035123700,0
39035152303,0
42003130600,0
42003192000,0
42003450700,0
42091201703,0
48439104605,0
55025000800,0
55079009000,0
6019002702,0
6037302104,1
6037462301,0
6037481606,0
6067003700,0
9003524501,1
17031020901,0
17031430500,0
17031430900,0
17031819100,0
18141010300,0
18141010700,0
21117061400,0
25021400800,1
25023511500,0
26081002500,0
26125170000,0
26163501700,0
26163535700,0
26163574900,0
26163577600,0
27053100900,0
31055005200,0
34003038200,0
34017013100,0
36029005600,0
36029008003,0
36047027800,0
36047028400,0
36047088200,0
36061019300,0
36081013600,0
36081048200,0
39035119600,0
39049005410,0
39151701500,0
42003101800,0
42003525300,0
42071000900,0
42101008302,0
42101029100,0
42133021300,0
48029140600,0
48029140900,0
48113002500,0
48113006402,0
53033010001,0
55101000600,0
55139000100,0
1073003100,0
1073004902,0
1097000901,0
6037212502,0
6037269601,0
6085500200,0
8031003603,0
9003510400,0
9009352200,0
12103023400,0
17031040100,0
17031140200,0
17031190200,0
17167001300,0
17201003100,0
19153001900,0
19163011100,0
22071010100,0
24510250101,0
25017340000,0
25017354300,0
26077000100,0
26163513200,0
26163536400,0
26163578000,0
29189212101,0
29510119101,0
31055002000,0
34003003500,0
34003010300,0
34003019103,0
34003059100,0
34017012900,0
36005022200,0
36029003302,1
36029017100,0
36047028800,0
36047029000,0
36047041800,0
36047049200,0
36047088800,0
36061014402,0
36065021500,0
36081013800,0
36081048000,0
36081120300,0
36119000702,0
39023000300,0
39035117201,0
39035121403,0
39035122100,0
39113003000,0
39153508301,0
41051003601,0
42003476100,0
42049001600,0
42101019700,0
42101027901,0
44007014100,0
48029170600,0
53063001400,0
55079003400,0
6001400300,0
6001410100,0
6037269602,0
6037310701,0
6037600100,0
6037600201,0
6037600912,0
6037621400,0
8031003701,0
9005360400,0
12057005500,0
12086002202,0
17031040700,0
17031150402,0
17031190701,0
17201001500,0
18097380901,0
18141001400,0
19153000901,0
24510130804,0
24510271802,0
25025101002,0
25025980700,0
26049002600,0
26081003800,0
26163530200,0
26163535000,0
26163541100,0
27123031801,0
29095008700,0
29510116500,0
31109000400,0
34003003100,0
34003003402,0
34003013002,0
34003019204,0
34007601300,0
34007601500,0
34013015600,0
34013017800,0
34021003500,0
36007013201,0
36015001000,0
36029005000,0
36029008202,0
36047029600,0
36047085600,0
36065021201,0
36065026400,0
36081013400,0
36081026901,0
36081033900,0
36081068700,0
36085014700,1
36085019700,0
39035102200,0
39155921100,0
41051007600,0
42003080400,0
42003270300,0
42101007200,0
48113005600,0
48439104601,0
51710002900,0
54011001800,0
55079003300,0
55079004500,0
55079005400,0
4013110501,0
4013112900,0
6001403702,1
6001404101,0
6001406300,0
6019002100,0
6019004801,0
6037183520,0
6037186301,0
6037201700,0
6037211704,0
6037218300,0
6037301502,0
6037310602,0
6037430724,0
6037480302,0
6037480400,0
6037481603,0
6037533602,0
6037533603,0
6037534802,0
6037534803,0
6037550901,0
6037570602,0
6037600202,0
6037600304,0
6037700200,0
6037700400,0
6037702201,0
6073002905,0
9003415900,0
9003416000,0
9003503700,0
9009165500,0
17031020902,0
17031030200,0
17031140100,0
17031160601,1
17031160602,0
17031171100,0
17031190601,0
17031710300,0
17031750300,0
17031810900,0
17031812700,0
17031813500,0
17031819200,0
18003000900,0
18097321700,0
18141003100,0
20177000500,0
21037051101,0
25021417602,0
25025101001,0
25025130402,0
25025140300,0
25025981800,0
26081000200,0
26099252100,0
26163503400,0
26163505200,0
26163535200,0
26163577300,0
27053101900,0
27053102800,0
27123033200,0
29077000200,0
29189213900,0
29510116400,0
34001012000,0
34003003401,0
34003037201,0
34003046200,1
34003058200,0
34007606800,0
34039034700,0
36005020502,0
36005022902,0
36005024700,0
36005028600,0
36007013400,0
36047088600,0
36055001800,0
36067000700,0
36067005800,0
36081032700,0
36081033700,0
36085009602,0
36085014604,0
36085020100,0
36119001403,0
36119001503,0
37067001500,0
37081010200,0
39003012400,0
39035126100,0
39049006722,0
39093022800,0
39095003100,0
39095005902,0
39153503600,0
40109103300,0
40143001600,0
41051002903,0
41051007500,0
42101032900,0
44007000500,0
44007014300,0
48029140800,0
48029160400,0
48029190603,0
48113005200,0
48201310500,0
53053063100,0
54011001000,0
55079004000,1
55079012600,0
1073002100,0
1073010603,0
1101000500,0
1101001600,0
1101003301,0
4013108501,0
4013113100,0
4013113201,0
4013113202,0
5119001200,0
5119001300,0
6001401100,0
6001401200,0
6001401300,0
6001403701,0
6001405301,0
6001405302,0
6001405401,0
6001405402,0
6001405500,0
6001406202,0
6001406500,0
6001407000,0
6001407102,0
6001407400,0
6001407900,0
6001410200,0
6001427600,0
6001427700,0
6001428000,0
6001428400,0
6019000502,0
6019002601,0
6019002800,0
6037101110,0
6037101220,0
6037103102,0
6037106114,0
6037124102,0
6037124203,0
6037124204,0
6037127910,0
6037128102,0
6037128210,0
6037131702,0
6037132501,0
6037134001,0
6037134303,0
6037134520,0
6037134521,0
6037134522,0
6037181400,0
6037181600,0
6037183101,0
6037183220,0
6037183221,0
6037183222,0
6037183300,0
6037183401,0
6037183402,0
6037183510,0
6037183610,0
6037183620,0
6037183701,0
6037183702,0
6037183810,0
6037183820,0
6037186201,0
6037186401,0
6037186403,0
6037187101,0
6037188300,0
6037189101,0
6037189201,0
6037190401,0
6037190402,0
6037190510,0
6037190520,0
6037191000,0
6037191110,0
6037191201,0
6037191204,0
6037191500,0
6037191620,0
6037191901,0
6037192510,0
6037192520,0
6037192610,0
6037192620,0
6037195300,0
6037201401,0
6037201503,0
6037201504,0
6037201601,0
6037208710,0
6037208720,0
6037208801,0
6037208802,0
6037208903,0
6037208904,0
6037209103,0
6037209104,0
6037211201,0
6037211202,0
6037211310,0
6037211320,0
6037211410,0
6037211420,0
6037211703,0
6037211802,0
6037211803,0
6037211804,0
6037211910,0
6037211921,0
6037211922,0
6037212101,0
6037212102,0
6037212202,0
6037212203,0
6037212204,0
6037212303,0
6037212304,0
6037212305,0
6037212306,0
6037212410,0
6037212420,0
6037212501,0
6037214400,0
6037215101,0
6037216401,0
6037216402,0
6037218110,0
6037218120,0
6037218210,0
6037218220,0
6037218400,0
6037218500,0
6037218600,0
6037218701,0
6037218702,0
6037218800,0
6037219300,0
6037219700,0
6037219800,0
6037219901,0
6037220000,0
6037221302,0
6037221304,0
6037231210,0
6037231400,0
6037231500,0
6037231710,0
6037231720,0
6037232110,0
6037232120,0
6037232200,0
6037232300,0
6037232500,0
6037234700,0
6037237101,0
6037237102,0
6037237201,0
6037237401,0
6037237402,0
6037237500,0
6037237600,0
6037237710,0
6037237720,0
6037238310,0
6037238320,0
6037239201,0
6037239202,0
6037239310,0
6037239320,0
6037239330,0
6037239601,0
6037239602,0
6037239701,0
6037239702,0
6037240200,0
6037240401,0
6037240500,0
6037240600,0
6037241110,0
6037241120,0
6037241400,0
6037265304,0
6037269700,0
6037269905,0
6037269906,0
6037269907,0
6037271901,0
6037271902,0
6037272100,0
6037272201,0
6037272202,0
6037272301,0
6037272302,0
6037275101,0
6037275102,0
6037275200,0
6037275311,0
6037275400,0
6037275500,0
6037275603,0
6037276500,0
6037300200,0
6037300400,0
6037300501,0
6037301204,0
6037301702,0
6037301801,0
6037301802,0
6037302002,0
6037302003,0
6037302004,0
6037302103,0
6037302201,0
6037302202,0
6037302301,0
6037302302,0
6037302401,0
6037302503,0
6037302504,0
6037302505,0
6037310501,0
6037310601,0
6037311000,0
6037311200,0
6037311300,0
6037311400,0
6037400602,0
6037401002,0
6037401602,0
6037401901,0
6037402002,0
6037402801,0
6037402803,0
6037402804,0
6037402902,0
6037403000,0
6037406101,0
6037430801,0
6037430802,0
6037430803,0
6037430901,0
6037430902,0
6037431300,0
6037431800,0
6037432201,0
6037432202,0
6037432401,0
6037432402,0
6037432602,0
6037432801,0
6037432802,0
6037432901,0
6037432902,0
6037433302,0
6037433305,0
6037433306,0
6037433307,0
6037433402,0
6037433901,0
6037460200,0
6037460302,0
6037461100,0
6037461501,0
6037461901,0
6037462100,0
6037462201,0
6037462202,0
6037462302,0
6037463601,0
6037480012,0
6037480101,0
6037480102,0
6037480303,0
6037480304,0
6037481002,0
6037481201,0
6037481300,0
6037481605,0
6037481711,0
6037481712,0
6037482202,0
6037482301,0
6037482303,0
6037482304,0
6037482401,0
6037482502,0
6037482503,0
6037501001,0
6037501503,0
6037532101,0
6037532102,0
6037532606,0
6037533104,0
6037533105,0
6037533201,0
6037533300,0
6037533401,0
6037533402,0
6037533403,0
6037533501,0
6037533601,0
6037533701,0
6037533702,0
6037533703,0
6037534403,0
6037534404,0
6037534804,0
6037535607,0
6037535701,0
6037535802,0
6037535902,0
6037536103,0
6037540101,0
6037540102,0
6037540201,0
6037540202,0
6037540203,0
6037540502,0
6037541700,0
6037541801,0
6037541802,0
6037542000,0
6037542103,0
6037542104,0
6037542502,0
6037544001,0
6037550601,0
6037550902,0
6037552100,0
6037552200,0
6037552700,0
6037553300,0
6037553701,0
6037553702,0
6037553801,0
6037553802,0
6037553901,0
6037553902,0
6037554001,0
6037554002,0
6037554101,0
6037554105,0
6037554201,0
6037554203,0
6037554204,0
6037554301,0
6037554403,0
6037554404,0
6037554405,0
6037570202,0
6037570203,0
6037570204,0
6037570303,0
6037570304,0
6037570402,0
6037570403,0
6037570404,0
6037570502,0
6037571600,0
6037571701,0
6037571703,0
6037571704,0
6037572301,0
6037572500,0
6037572600,0
6037572700,0
6037573003,0
6037573004,0
6037575401,0
6037576401,0
6037576402,0
6037576501,0
6037576502,0
6037576503,0
6037576904,0
6037600303,0
6037601002,0
6037601100,0
6037601202,0
6037601211,0
6037601212,0
6037601501,0
6037601502,0
6037601600,0
6037601700,0
6037601801,0
6037601802,0
6037602002,0
6037602103,0
6037602104,0
6037602105,0
6037602106,0
6037620101,0
6037620102,0
6037620201,0
6037620301,0
6037620303,0
6037620305,0
6037620901,0
6037700101,0
6037700102,0
6037701202,0
6037701302,0
6037702802,0
6037702803,0
6067001300,0
6067001400,0
6067002800,0
6067003501,0
6067004401,0
6067004402,0
6067007001,0
6073000400,0
6073000600,0
6073001600,0
6073001700,0
6073002201,0
6073002202,0
6073002302,0
6073002707,0
6073002708,0
6073002710,0
6073007502,0
6073007905,0
6075012901,0
6075012902,0
6075013101,0
6075016900,0
6075020402,0
6075020500,0
6075021100,0
6075021200,0
6075021300,0
6075021400,0
6075021600,0
6075030101,0
6075030202,0
6075031301,0
6075035202,0
6077000402,0
6085500902,0
6085501401,0
8005005800,0
8005006300,0
8031000401,0
8031000501,0
8031002802,0
8031002901,0
8031003002,0
8031003004,0
8031003102,0
8031003702,0
8031003703,0
8031004005,0
8031004006,0
8031015400,0
8059010702,0
8059011300,0
9003415500,0
9003496100,0
9003496200,0
9003496700,0
9003496800,0
9003500100,0
9003500200,0
9003501300,0
9003501400,0
9003501500,0
9003502400,0
9003502700,0
9003502800,0
9003502900,0
9003503000,0
9003503500,0
9003504100,0
9003504300,0
9003504500,0
9003504900,0
9003511300,0
9005360300,0
9009140300,0
9009140400,0
9009140500,0
9009140700,0
9009140900,0
9009141500,0
9009142000,0
9009142601,0
9009142604,0
9009154800,0
9009165600,0
9009180500,0
9009351000,0
9009351100,0
9009351300,0
9009351602,0
9009352100,1
9009352600,0
9009352702,0
12031012400,0
12057003000,0
12057005900,0
12057006400,0
12086000219,0
12086002501,0
12086002702,0
12086002705,0
12086003004,0
12086005103,0
12086005104,0
12086005201,0
12086005202,0
12086005303,0
12086005304,0
12086005403,0
12086005405,0
12086005406,0
12086005409,0
12086005410,0
12086006709,0
12086006713,0
12086006801,0
12086007103,0
12103020301,0
12103020400,0
12103020500,0
12103024005,0
12103028200,0
13051002000,0
13089021405,0
13121001001,0
13121001600,0
13121005800,0
13121006400,0
13121006602,0
13215002200,0
17031010202,0
17031010501,0
17031010701,0
17031010702,0
17031030400,0
17031030500,0
17031030603,0
17031030701,0
17031030703,0
17031030800,0
17031030900,0
17031031000,0
17031031100,0
17031031200,0
17031031300,0
17031031501,0
17031031502,0
17031031700,0
17031031800,0
17031031900,0
17031032100,0
17031040401,0
17031040402,0
17031040600,0
17031040800,0
17031040900,0
17031050100,0
17031050200,0
17031050300,0
17031050500,0
17031050600,0
17031050700,0
17031050800,0
17031050900,0
17031051000,0
17031051100,0
17031051200,0
17031051300,0
17031051400,0
17031060100,0
17031060200,0
17031060300,0
17031060400,0
17031060500,0
17031061000,0
17031061100,0
17031061200,0
17031061500,0
17031061800,0
17031062000,0
17031062100,0
17031062200,0
17031062300,0
17031062400,0
17031062500,0
17031062600,0
17031062700,0
17031062800,0
17031062900,0
17031063000,0
17031063100,0
17031063301,0
17031063400,0
17031070103,0
17031100500,0
17031100600,0
17031100700,0
17031110200,0
17031110300,0
17031110400,0
17031110501,0
17031110502,0
17031140301,0
17031140400,0
17031140500,0
17031140601,0
17031140602,0
17031140701,0
17031140702,0
17031150200,0
17031150401,0
17031150501,0
17031150502,0
17031150600,0
17031150700,0
17031150800,0
17031151001,0
17031151002,0
17031151100,0
17031160100,0
17031160200,0
17031160300,0
17031160400,0
17031160501,0
17031160502,0
17031160700,0
17031160800,0
17031161000,0
17031161100,0
17031161200,0
17031161300,0
17031170200,0
17031170300,0
17031170400,0
17031170500,0
17031170600,0
17031170700,0
17031170800,0
17031170900,0
17031180100,0
17031190602,0
17031190702,0
17031190800,0
17031191000,0
17031200300,0
17031200401,0
17031200402,0
17031210400,0
17031210501,0
17031210502,0
17031210601,0
17031210602,0
17031220601,0
17031220602,0
17031220701,0
17031220702,0
17031220901,0
17031220902,0
17031221000,0
17031221100,0
17031221200,0
17031221300,0
17031222900,0
17031230400,0
17031230500,0
17031230600,0
17031230700,0
17031230800,0
17031230900,0
17031231100,0
17031231200,0
17031242700,0
17031250200,0
17031250300,0
17031250400,0
17031250600,0
17031250700,0
17031250800,0
17031251000,0
17031251100,0
17031251200,0
17031251300,0
17031251400,0
17031251500,0
17031251600,0
17031251700,0
17031251800,0
17031251900,0
17031252000,0
17031252101,0
17031252102,0
17031252201,0
17031252202,0
17031260500,0
17031260600,0
17031260700,0
17031260800,0
17031260900,0
17031261000,0
17031270500,0
17031271400,0
17031271500,0
17031290900,0
17031292400,0
17031292500,0
17031300500,0
17031300600,0
17031300700,0
17031300800,0
17031300900,0
17031301100,0
17031301200,0
17031301600,0
17031301701,0
17031301702,0
17031301801,0
17031301802,0
17031301803,0
17031390500,0
17031390600,0
17031410200,0
17031410500,0
17031410600,0
17031410700,0
17031410800,0
17031411200,0
17031420100,0
17031420200,0
17031420300,0
17031431200,0
17031431301,0
17031431400,0
17031440700,0
17031480200,0
17031490600,0
17031490700,0
17031490901,0
17031491000,0
17031491300,0
17031520500,0
17031560700,0
17031560800,0
17031560900,0
17031561000,0
17031561100,0
17031570300,0
17031570500,0
17031580700,0
17031611600,0
17031611700,0
17031611800,0
17031611900,0
17031620300,0
17031620400,0
17031630300,0
17031630400,0
17031630500,0
17031630800,0
17031630900,0
17031640100,0
17031640300,0
17031640600,0
17031640700,0
17031640800,0
17031650100,0
17031650200,0
17031650301,0
17031650302,0
17031660301,0
17031660302,0
17031660400,0
17031660500,0
17031660600,0
17031660700,0
17031660800,0
17031660900,0
17031670400,0
17031670500,0
17031670600,0
17031670700,0
17031671200,0
17031671300,0
17031671400,0
17031671500,0
17031691000,0
17031691300,0
17031691400,0
17031710200,0
17031710400,0
17031801702,0
17031805501,0
17031805802,0
17031809300,0
17031809700,0
17031809800,0
17031810100,0
17031810302,0
17031810502,0
17031810600,0
17031810701,0
17031811100,1
17031811200,0
17031811401,0
17031811500,0
17031812600,0
17031812802,0
17031812900,0
17031813000,0
17031813100,0
17031813200,0
17031813400,0
17031813600,0
17031813701,0
17031813702,0
17031813802,0
17031813900,0
17031814000,0
17031814100,0
17031814600,0
17031816100,0
17031817400,0
17031817500,0
17031817600,0
17031818800,0
17031819300,0
17031819400,0
17031820300,0
17031820603,0
17031820606,0
17031822101,0
17031822200,0
17031822500,0
17031826700,0
17031830700,0
17031830800,0
17031831100,0
17031831200,0
17031831400,0
17031831600,0
17031831700,0
17031831900,0
17031832000,0
17031832100,0
17031835000,0
17031835100,0
17031835200,0
17031836200,0
17031836300,0
17031836600,0
17031840700,0
17031840800,0
17031841700,0
17031842100,0
17031843000,0
17031843400,0
17031843700,0
17097865200,0
17143001600,0
17143002100,0
17143002500,0
17143004300,0
17163502200,0
17197880702,0
17197880905,0
17201000300,0
17201000501,0
17201001600,0
18003000100,0
18003000600,0
18003001000,0
18003001100,0
18003001200,0
18003001600,0
18003002100,0
18003002800,0
18003002900,0
18003003000,0
18003003700,0
18003003800,0
18035000600,0
18035002800,0
18089010100,0
18089010500,0
18089010600,0
18089012600,0
18089020100,0
18089021000,0
18089021100,0
18089021900,0
18089030800,0
18089040900,0
18097310201,0
18097310204,0
18097310308,0
18097310311,0
18097320400,0
18097320500,0
18097320902,0
18097320903,0
18097321001,0
18097321400,0
18097321600,0
18097322400,0
18097322500,0
18097322700,0
18097330105,0
18097330106,0
18097330401,0
18097330500,0
18097330600,0
18097330805,0
18097330900,0
18097331000,0
18097340500,0
18097340800,0
18097341903,0
18097341904,0
18097342101,0
18097354700,0
18097360602,0
18097380402,0
18141002800,0
18141010500,0
18163000100,0
18163000900,0
18163001200,0
18163002000,0
18163002100,0
18163002300,0
18163003000,0
18163003200,0
18163003600,0
19153000101,0
19153000102,0
19163011300,0
19163011900,0
19163012000,0
19163012100,0
19163012701,0
20091050301,0
20091051200,0
20091051300,0
20209040500,0
21111001500,0
21111001700,0
21111002800,0
21111003900,0
21111005200,0
21111006400,0
21117060300,0
21117060700,0
21117065700,0
22017022400,0
22051024300,0
22071003701,0
22071004100,0
22071005400,0
22071006300,0
22071006400,0
22071006500,0
24003750101,0
24003750102,0
24003750201,0
24003750300,0
24003750801,0
24005401101,0
24005401301,0
24005420500,0
24005420702,0
24005421000,0
24005430101,0
24005430104,0
24005430200,0
24005430800,0
24005430900,0
24510060100,0
24510060200,0
24510070100,0
24510070200,0
24510080200,0
24510080301,0
24510080302,0
24510080500,0
24510090800,0
24510120300,0
24510120400,0
24510130100,0
24510130200,0
24510130600,0
24510150300,0
24510151200,0
24510151300,0
24510160400,0
24510160500,0
24510160600,0
24510160700,0
24510200200,0
24510200400,0
24510200500,0
24510200600,0
24510200702,0
24510200800,0
24510250102,0
24510250206,0
24510250301,0
24510250303,0
24510250401,0
24510250402,0
24510271600,0
25013810601,0
25013811301,0
25013811302,0
25013812103,0
25017339600,0
25017339700,0
25017339802,0
25017339900,0
25017341600,0
25017341700,0
25017342101,0
25017350300,0
25017350800,0
25017350900,0
25017353800,0
25017354400,0
25017354700,0
25017354800,0
25017355000,0
25017356100,0
25017357600,0
25017368600,0
25017370101,0
25021400300,0
25021402200,0
25021402300,0
25021417501,0
25021417502,0
25021417601,0
25021417901,0
25021418003,0
25021418102,0
25023510100,0
25023510300,0
25023510400,0
25023510501,0
25023511302,0
25025000201,0
25025000202,0
25025000503,0
25025000601,0
25025000701,0
25025000703,0
25025000704,0
25025010204,0
25025010300,0
25025010403,0
25025010404,0
25025010408,0
25025010701,0
25025060200,0
25025060301,0
25025082100,0
25025090100,0
25025090200,0
25025091200,0
25025091700,0
25025091800,0
25025091900,0
25025092300,0
25025092400,0
25025100100,0
25025100200,0
25025100500,0
25025100601,0
25025100700,0
25025101101,0
25025101102,0
25025110201,0
25025110401,0
25025110403,0
25025110502,0
25025110607,0
25025140102,0
25025140105,0
25025140106,0
25025140107,0
25025140201,0
25025140202,0
25025160601,0
25025160602,0
25025170702,0
25025981502,0
25025981600,0
26017280800,0
26025001200,0
26045020104,0
26049000400,0
26049000500,0
26049000700,0
26049002300,0
26049011210,0
26049013500,0
26065002700,0
26065002800,0
26065002902,0
26065003200,0
26065003301,0
26065003302,0
26065003400,0
26065003500,0
26065003601,0
26065003602,0
26065003700,0
26065004403,0
26075005100,0
26077000300,0
26077001603,0
26081000100,0
26081000900,0
26081001000,0
26081003100,0
26081004300,0
26081004600,0
26081011200,0
26081011406,0
26081012901,0
26081013000,0
26081013300,0
26081013500,0
26081013700,0
26081014000,0
26081014100,0
26081014300,0
26099250200,0
26099251600,0
26099251700,0
26099251900,0
26099252000,0
26099255300,0
26099255600,0
26099255700,0
26099255800,0
26099255900,0
26099256000,0
26099256200,0
26099256300,0
26099263200,0
26099263800,0
26099263900,0
26099264000,0
26099268000,0
26099268100,0
26125140900,1
26125141100,0
26125141300,0
26125141700,0
26125153200,0
26125153300,0
26125165000,0
26125165100,0
26125167400,0
26125170100,0
26125170200,0
26125170300,0
26125170400,0
26125171200,0
26125173400,0
26125180000,0
26125180100,0
26125180200,0
26125180300,0
26125183100,0
26125183200,0
26125183500,0
26125183800,0
26125184100,0
26125184200,0
26125184400,0
26145000700,0
26145000800,0
26145000900,0
26145001000,0
26145001600,0
26145001800,0
26145001900,0
26163500100,0
26163500200,0
26163500300,0
26163501500,0
26163501600,0
26163503100,0
26163505100,0
26163506700,0
26163506900,0
26163507400,0
26163507500,0
26163508000,1
26163514200,0
26163514300,0
26163514500,0
26163516000,0
26163524800,0
26163530400,0
26163530500,0
26163530800,0
26163530900,0
26163531100,0
26163531300,0
26163531400,0
26163531600,0
26163531800,0
26163532400,0
26163533000,0
26163533200,0
26163533300,0
26163533400,0
26163533600,0
26163534100,0
26163534300,0
26163534400,0
26163535100,0
26163535300,0
26163536500,0
26163537200,0
26163537300,0
26163537800,0
26163541300,0
26163541400,0
26163545100,0
26163545200,0
26163545900,0
26163553100,0
26163553800,0
26163554200,0
26163554400,0
26163554600,0
26163566700,0
26163569100,0
26163569400,0
26163569500,0
26163569600,0
26163571800,0
26163573300,0
26163573400,0
26163573800,0
26163573900,0
26163574000,0
26163574100,0
